version	book_name	chapter_number	verse_number	versetext	book_id
NASB	2 Thessalonians	1	8	Dealing out retribution to those who do not know God and to those who do not obey the gospel of our Lord Jesus.	53
NASB	2 Thessalonians	1	9	These will pay the penalty of eternal destruction, away from the presence of the Lord and from the glory of His power,	53
NASB	2 Thessalonians	2	1	Now we request you, brethren, with regard to the coming of our Lord Jesus Christ and our gathering together to Him,	53
NASB	2 Thessalonians	2	10	And with all the deception of wickedness for those who perish, because they did not receive the love of the truth so as to be saved.	53
NASB	2 Thessalonians	2	11	For this reason God will send upon them a deluding influence so that they will believe what is false,	53
NASB	2 Thessalonians	2	12	In order that they all may be judged who did not believe the truth, but took pleasure in wickedness.	53
NASB	2 Thessalonians	2	13	But we should always give thanks to God for you, brethren beloved by the Lord, because God has chosen you from the beginning for salvation through sanctification by the Spirit and faith in the truth.	53
NASB	2 Thessalonians	2	14	It was for this He called you through our gospel, that you may gain the glory of our Lord Jesus Christ.	53
NASB	2 Thessalonians	2	15	So then, brethren, stand firm and hold to the traditions which you were taught, whether by word of mouth or by letter from us.	53
NASB	2 Thessalonians	2	16	Now may our Lord Jesus Christ Himself and God our Father, who has loved us and given us eternal comfort and good hope by grace,	53
NASB	2 Thessalonians	2	17	Comfort and strengthen your hearts in every good work and word.	53
NASB	2 Thessalonians	2	2	That you not be quickly shaken from your composure or be disturbed either by a spirit or a message or a letter as if from us, to the effect that the day of the Lord has come.	53
NASB	2 Thessalonians	2	3	Let no one in any way deceive you, for it will not come unless the apostasy comes first, and the man of lawlessness is revealed, the son of destruction,	53
NASB	2 Thessalonians	2	4	Who opposes and exalts himself above every so-called god or object of worship, so that he takes his seat in the temple of God, displaying himself as being God.	53
NASB	2 Thessalonians	2	5	Do you not remember that while I was still with you, I was telling you these things?	53
NASB	2 Thessalonians	2	6	And you know what restrains him now, so that in his time he will be revealed.	53
NASB	2 Thessalonians	2	7	For the mystery of lawlessness is already at work; only he who now restrains will do so until he is taken out of the way.	53
NASB	2 Thessalonians	2	8	Then that lawless one will be revealed whom the Lord will slay with the breath of His mouth and bring to an end by the appearance of His coming;	53
NASB	2 Thessalonians	2	9	That is, the one whose coming is in accord with the activity of Satan, with all power and signs and false wonders,	53
NASB	2 Thessalonians	3	1	Finally, brethren, pray for us that the word of the Lord will spread rapidly and be glorified, just as it did also with you;	53
NASB	2 Thessalonians	3	10	For even when we were with you, we used to give you this order: if anyone is not willing to work, then he is not to eat, either.	53
NASB	2 Thessalonians	3	11	For we hear that some among you are leading an undisciplined life, doing no work at all, but acting like busybodies.	53
NASB	2 Thessalonians	3	12	Now such persons we command and exhort in the Lord Jesus Christ to work in quiet fashion and eat their own bread.	53
NASB	2 Thessalonians	3	13	But as for you, brethren, do not grow weary of doing good.	53
NASB	2 Thessalonians	3	14	If anyone does not obey our instruction in this letter, take special note of that person and do not associate with him, so that he will be put to shame.	53
NASB	2 Thessalonians	3	15	Yet do not regard him as an enemy, but admonish him as a brother.	53
NASB	2 Thessalonians	3	16	Now may the Lord of peace Himself continually grant you peace in every circumstance. The Lord be with you all!	53
NASB	2 Thessalonians	3	17	I, Paul, write this greeting with my own hand, and this is a distinguishing mark in every letter; this is the way I write.	53
NASB	2 Thessalonians	3	18	The grace of our Lord Jesus Christ be with you all.	53
NASB	2 Thessalonians	3	2	And that we will be rescued from perverse and evil men; for not all have faith.	53
NASB	2 Thessalonians	3	3	But the Lord is faithful, and He will strengthen and protect you from the evil one.	53
NASB	2 Thessalonians	3	4	We have confidence in the Lord concerning you, that you are doing and will continue to do what we command.	53
NASB	2 Thessalonians	3	5	May the Lord direct your hearts into the love of God and into the steadfastness of Christ.	53
NASB	2 Thessalonians	3	6	Now we command you, brethren, in the name of our Lord Jesus Christ, that you keep away from every brother who leads an unruly life and not according to the tradition which you received from us.	53
NASB	2 Thessalonians	3	7	For you yourselves know how you ought to follow our example, because we did not act in an undisciplined manner among you,	53
NASB	2 Thessalonians	3	8	Nor did we eat anyone&rsquo;s bread without paying for it, but with labor and hardship we kept working night and day so that we would not be a burden to any of you;	53
NASB	2 Thessalonians	3	9	Not because we do not have the right to this, but in order to offer ourselves as a model for you, so that you would follow our example.	53
NASB	2 Timothy	1	1	Paul, an apostle of Christ Jesus by the will of God, according to the promise of life in Christ Jesus,	55
NASB	2 Timothy	1	10	But now has been revealed by the appearing of our Savior Christ Jesus, who abolished death and brought life and immortality to light through the gospel,	55
NASB	2 Timothy	1	11	For which I was appointed a preacher and an apostle and a teacher.	55
NASB	2 Timothy	1	12	For this reason I also suffer these things, but I am not ashamed; for I know whom I have believed and I am convinced that He is able to guard what I have entrusted to Him until that day.	55
NASB	2 Timothy	1	13	Retain the standard of sound words which you have heard from me, in the faith and love which are in Christ Jesus.	55
NASB	2 Timothy	1	14	Guard, through the Holy Spirit who dwells in us, the treasure which has been entrusted to you.	55
NASB	2 Timothy	1	15	You are aware of the fact that all who are in Asia turned away from me, among whom are Phygelus and Hermogenes.	55
NASB	2 Timothy	1	16	The Lord grant mercy to the house of Onesiphorus, for he often refreshed me and was not ashamed of my chains;	55
NASB	2 Timothy	1	17	But when he was in Rome, he eagerly searched for me and found me&mdash;	55
NASB	2 Timothy	1	18	The Lord grant to him to find mercy from the Lord on that day&mdash;and you know very well what services he rendered at Ephesus.	55
NASB	2 Timothy	1	2	To Timothy, my beloved son: Grace, mercy and peace from God the Father and Christ Jesus our Lord.	55
NASB	2 Timothy	1	3	I thank God, whom I serve with a clear conscience the way my forefathers did, as I constantly remember you in my prayers night and day,	55
NASB	2 Timothy	1	4	Longing to see you, even as I recall your tears, so that I may be filled with joy.	55
NASB	2 Timothy	1	5	For I am mindful of the sincere faith within you, which first dwelt in your grandmother Lois and your mother Eunice, and I am sure that it is in you as well.	55
NASB	2 Timothy	1	6	For this reason I remind you to kindle afresh the gift of God which is in you through the laying on of my hands.	55
NASB	2 Timothy	1	7	For God has not given us a spirit of timidity, but of power and love and discipline.	55
NASB	2 Timothy	1	8	Therefore do not be ashamed of the testimony of our Lord or of me His prisoner, but join with me in suffering for the gospel according to the power of God,	55
NASB	2 Timothy	1	9	Who has saved us and called us with a holy calling, not according to our works, but according to His own purpose and grace which was granted us in Christ Jesus from all eternity,	55
NASB	2 Timothy	2	1	You therefore, my son, be strong in the grace that is in Christ Jesus.	55
NASB	2 Timothy	2	10	For this reason I endure all things for the sake of those who are chosen, so that they also may obtain the salvation which is in Christ Jesus and with it eternal glory.	55
NASB	2 Timothy	2	11	It is a trustworthy statement: For if we died with Him, we will also live with Him;	55
NASB	2 Timothy	2	12	If we endure, we will also reign with Him; If we deny Him, He also will deny us;	55
NASB	2 Timothy	2	13	If we are faithless, He remains faithful, for He cannot deny Himself.	55
NASB	2 Timothy	2	14	Remind them of these things, and solemnly charge them in the presence of God not to wrangle about words, which is useless and leads to the ruin of the hearers.	55
NASB	2 Timothy	2	15	Be diligent to present yourself approved to God as a workman who does not need to be ashamed, accurately handling the word of truth.	55
NASB	2 Timothy	2	16	But avoid worldly and empty chatter, for it will lead to further ungodliness,	55
NASB	2 Timothy	2	17	And their talk will spread like gangrene. Among them are Hymenaeus and Philetus,	55
NASB	2 Timothy	2	18	Men who have gone astray from the truth saying that the resurrection has already taken place, and they upset the faith of some.	55
NASB	2 Timothy	2	19	Nevertheless, the firm foundation of God stands, having this seal, &ldquo;The Lord knows those who are His,&rdquo; and, &ldquo;Everyone who names the name of the Lord is to abstain from wickedness.&rdquo;	55
NASB	2 Timothy	2	2	The things which you have heard from me in the presence of many witnesses, entrust these to faithful men who will be able to teach others also.	55
NASB	2 Timothy	2	20	Now in a large house there are not only gold and silver vessels, but also vessels of wood and of earthenware, and some to honor and some to dishonor.	55
NASB	2 Timothy	2	21	Therefore, if anyone cleanses himself from these things, he will be a vessel for honor, sanctified, useful to the Master, prepared for every good work.	55
NASB	2 Timothy	2	22	Now flee from youthful lusts and pursue righteousness, faith, love and peace, with those who call on the Lord from a pure heart.	55
NASB	2 Timothy	2	23	But refuse foolish and ignorant speculations, knowing that they produce quarrels.	55
NASB	2 Timothy	2	24	The Lord&rsquo;s bond-servant must not be quarrelsome, but be kind to all, able to teach, patient when wronged,	55
NASB	2 Timothy	2	25	With gentleness correcting those who are in opposition, if perhaps God may grant them repentance leading to the knowledge of the truth,	55
NASB	2 Timothy	2	26	And they may come to their senses and escape from the snare of the devil, having been held captive by him to do his will.	55
NASB	2 Timothy	2	3	Suffer hardship with me, as a good soldier of Christ Jesus.	55
NASB	2 Timothy	2	4	No soldier in active service entangles himself in the affairs of everyday life, so that he may please the one who enlisted him as a soldier.	55
NASB	2 Timothy	2	5	Also if anyone competes as an athlete, he does not win the prize unless he competes according to the rules.	55
NASB	2 Timothy	2	6	The hard-working farmer ought to be the first to receive his share of the crops.	55
NASB	2 Timothy	2	7	Consider what I say, for the Lord will give you understanding in everything.	55
NASB	2 Timothy	2	8	Remember Jesus Christ, risen from the dead, descendant of David, according to my gospel,	55
NASB	2 Timothy	2	9	For which I suffer hardship even to imprisonment as a criminal; but the word of God is not imprisoned.	55
NASB	2 Timothy	3	1	But realize this, that in the last days difficult times will come.	55
NASB	2 Timothy	3	10	Now you followed my teaching, conduct, purpose, faith, patience, love, perseverance,	55
NASB	2 Timothy	3	11	Persecutions, and sufferings, such as happened to me at Antioch, at Iconium and at Lystra; what persecutions I endured, and out of them all the Lord rescued me!	55
NASB	2 Timothy	3	12	Indeed, all who desire to live godly in Christ Jesus will be persecuted.	55
NASB	2 Timothy	3	13	But evil men and impostors will proceed from bad to worse, deceiving and being deceived.	55
NASB	2 Timothy	3	14	You, however, continue in the things you have learned and become convinced of, knowing from whom you have learned them,	55
NASB	2 Timothy	3	15	And that from childhood you have known the sacred writings which are able to give you the wisdom that leads to salvation through faith which is in Christ Jesus.	55
NASB	2 Timothy	3	16	All Scripture is inspired by God and profitable for teaching, for reproof, for correction, for training in righteousness;	55
NASB	2 Timothy	3	17	So that the man of God may be adequate, equipped for every good work.	55
NASB	2 Timothy	3	2	For men will be lovers of self, lovers of money, boastful, arrogant, revilers, disobedient to parents, ungrateful, unholy,	55
NASB	2 Timothy	3	3	Unloving, irreconcilable, malicious gossips, without self-control, brutal, haters of good,	55
NASB	2 Timothy	3	4	Treacherous, reckless, conceited, lovers of pleasure rather than lovers of God,	55
NASB	2 Timothy	3	5	Holding to a form of godliness, although they have denied its power; Avoid such men as these.	55
NASB	2 Timothy	3	6	For among them are those who enter into households and captivate weak women weighed down with sins, led on by various impulses,	55
NASB	2 Timothy	3	7	Always learning and never able to come to the knowledge of the truth.	55
NASB	2 Timothy	3	8	Just as Jannes and Jambres opposed Moses, so these men also oppose the truth, men of depraved mind, rejected in regard to the faith.	55
NASB	2 Timothy	3	9	But they will not make further progress; for their folly will be obvious to all, just as Jannes&rsquo;s and Jambres&rsquo;s folly was also.	55
NASB	2 Timothy	4	1	I solemnly charge you in the presence of God and of Christ Jesus, who is to judge the living and the dead, and by His appearing and His kingdom:	55
NASB	2 Timothy	4	10	For Demas, having loved this present world, has deserted me and gone to Thessalonica; Crescens has gone to Galatia, Titus to Dalmatia.	55
NASB	2 Timothy	4	11	Only Luke is with me. Pick up Mark and bring him with you, for he is useful to me for service.	55
NASB	2 Timothy	4	12	But Tychicus I have sent to Ephesus.	55
NASB	2 Timothy	4	13	When you come bring the cloak which I left at Troas with Carpus, and the books, especially the parchments.	55
NASB	2 Timothy	4	14	Alexander the coppersmith did me much harm; the Lord will repay him according to his deeds.	55
NASB	2 Timothy	4	15	Be on guard against him yourself, for he vigorously opposed our teaching.	55
NASB	2 Timothy	4	16	At my first defense no one supported me, but all deserted me; may it not be counted against them.	55
NASB	2 Timothy	4	17	But the Lord stood with me and strengthened me, so that through me the proclamation might be fully accomplished, and that all the Gentiles might hear; and I was rescued out of the lion&rsquo;s mouth.	55
NASB	2 Timothy	4	18	The Lord will rescue me from every evil deed, and will bring me safely to His heavenly kingdom; to Him be the glory forever and ever. Amen.	55
NASB	2 Timothy	4	19	Greet Prisca and Aquila, and the household of Onesiphorus.	55
NASB	2 Timothy	4	2	Preach the word; be ready in season and out of season; reprove, rebuke, exhort, with great patience and instruction.	55
NASB	2 Timothy	4	20	Erastus remained at Corinth, but Trophimus I left sick at Miletus.	55
NASB	2 Timothy	4	21	Make every effort to come before winter. Eubulus greets you, also Pudens and Linus and Claudia and all the brethren.	55
NASB	2 Timothy	4	22	The Lord be with your spirit. Grace be with you.	55
NASB	2 Timothy	4	3	For the time will come when they will not endure sound doctrine; but wanting to have their ears tickled, they will accumulate for themselves teachers in accordance to their own desires,	55
NASB	2 Timothy	4	4	And will turn away their ears from the truth and will turn aside to myths.	55
NASB	2 Timothy	4	5	But you, be sober in all things, endure hardship, do the work of an evangelist, fulfill your ministry.	55
NASB	2 Timothy	4	6	For I am already being poured out as a drink offering, and the time of my departure has come.	55
NASB	2 Timothy	4	7	I have fought the good fight, I have finished the course, I have kept the faith;	55
NASB	2 Timothy	4	8	In the future there is laid up for me the crown of righteousness, which the Lord, the righteous Judge, will award to me on that day; and not only to me, but also to all who have loved His appearing.	55
NASB	2 Timothy	4	9	Make every effort to come to me soon;	55
NASB	3 John	1	1	The elder to the beloved Gaius, whom I love in truth.	64
NASB	3 John	1	10	For this reason, if I come, I will call attention to his deeds which he does, unjustly accusing us with wicked words; and not satisfied with this, he himself does not receive the brethren, either, and he forbids those who desire to do so and puts them out of the church.	64
NASB	3 John	1	11	Beloved, do not imitate what is evil, but what is good. The one who does good is of God; the one who does evil has not seen God.	64
NASB	3 John	1	12	Demetrius has received a good testimony from everyone, and from the truth itself; and we add our testimony, and you know that our testimony is true.	64
NASB	3 John	1	13	I had many things to write to you, but I am not willing to write them to you with pen and ink;	64
NASB	3 John	1	14	But I hope to see you shortly, and we will speak face to face.	64
NASB	3 John	1	15	Peace be to you. The friends greet you. Greet the friends by name.	64
NASB	3 John	1	2	Beloved, I pray that in all respects you may prosper and be in good health, just as your soul prospers.	64
NASB	3 John	1	3	For I was very glad when brethren came and testified to your truth, that is, how you are walking in truth.	64
NASB	3 John	1	4	I have no greater joy than this, to hear of my children walking in the truth.	64
NASB	3 John	1	5	Beloved, you are acting faithfully in whatever you accomplish for the brethren, and especially when they are strangers;	64
NASB	3 John	1	6	And they have testified to your love before the church. You will do well to send them on their way in a manner worthy of God.	64
NASB	3 John	1	7	For they went out for the sake of the Name, accepting nothing from the Gentiles.	64
NASB	3 John	1	8	Therefore we ought to support such men, so that we may be fellow workers with the truth.	64
NASB	3 John	1	9	I wrote something to the church; but Diotrephes, who loves to be first among them, does not accept what we say.	64
NASB	Acts	1	1	The first account I composed, Theophilus, about all that Jesus began to do and teach,	44
NASB	Acts	1	10	And as they were gazing intently into the sky while He was going, behold, two men in white clothing stood beside them.	44
NASB	Acts	1	11	They also said, &ldquo;Men of Galilee, why do you stand looking into the sky? This Jesus, who has been taken up from you into heaven, will come in just the same way as you have watched Him go into heaven.&rdquo;	44
NASB	Acts	1	12	Then they returned to Jerusalem from the mount called Olivet, which is near Jerusalem, a Sabbath day&rsquo;s journey away.	44
NASB	Acts	1	13	When they had entered the city, they went up to the upper room where they were staying; that is, Peter and John and James and Andrew, Philip and Thomas, Bartholomew and Matthew, James the son of Alphaeus, and Simon the Zealot, and Judas the son of James.	44
NASB	Acts	1	14	These all with one mind were continually devoting themselves to prayer, along with the women, and Mary the mother of Jesus, and with His brothers.	44
NASB	Acts	1	15	At this time Peter stood up in the midst of the brethren (a gathering of about one hundred and twenty persons was there together), and said,	44
NASB	Acts	1	16	&ldquo;Brethren, the Scripture had to be fulfilled, which the Holy Spirit foretold by the mouth of David concerning Judas, who became a guide to those who arrested Jesus.	44
NASB	Acts	1	17	&ldquo;For he was counted among us and received his share in this ministry.&rdquo;	44
NASB	Acts	1	18	(Now this man acquired a field with the price of his wickedness, and falling headlong, he burst open in the middle and all his intestines gushed out.	44
NASB	Acts	1	19	And it became known to all who were living in Jerusalem; so that in their own language that field was called Hakeldama, that is, Field of Blood.)	44
NASB	Acts	1	2	Until the day when He was taken up to heaven, after He had by the Holy Spirit given orders to the apostles whom He had chosen.	44
NASB	Acts	1	20	&ldquo;For it is written in the book of Psalms, &lsquo;LET HIS HOMESTEAD BE MADE DESOLATE, AND LET NO ONE DWELL IN IT&rsquo;; and, &lsquo;LET ANOTHER MAN TAKE HIS OFFICE.&rsquo;	44
NASB	Acts	1	21	&ldquo;Therefore it is necessary that of the men who have accompanied us all the time that the Lord Jesus went in and out among us&mdash;	44
NASB	Acts	1	22	Beginning with the baptism of John until the day that He was taken up from us&mdash;one of these must become a witness with us of His resurrection.&rdquo;	44
NASB	Acts	1	23	So they put forward two men, Joseph called Barsabbas (who was also called Justus), and Matthias.	44
NASB	Acts	1	24	And they prayed and said, &ldquo;You, Lord, who know the hearts of all men, show which one of these two You have chosen	44
NASB	Acts	1	25	To occupy this ministry and apostleship from which Judas turned aside to go to his own place.&rdquo;	44
NASB	Acts	1	26	And they drew lots for them, and the lot fell to Matthias; and he was added to the eleven apostles.	44
NASB	Acts	1	3	To these He also presented Himself alive after His suffering, by many convincing proofs, appearing to them over a period of forty days and speaking of the things concerning the kingdom of God.	44
NASB	Acts	1	4	Gathering them together, He commanded them not to leave Jerusalem, but to wait for what the Father had promised, &ldquo;Which,&rdquo; He said, &ldquo;you heard of from Me;	44
NASB	Acts	1	5	For John baptized with water, but you will be baptized with the Holy Spirit not many days from now.&rdquo;	44
NASB	Acts	1	6	So when they had come together, they were asking Him, saying, &ldquo;Lord, is it at this time You are restoring the kingdom to Israel?&rdquo;	44
NASB	Acts	1	7	He said to them, &ldquo;It is not for you to know times or epochs which the Father has fixed by His own authority;	44
NASB	Acts	1	8	But you will receive power when the Holy Spirit has come upon you; and you shall be My witnesses both in Jerusalem, and in all Judea and Samaria, and even to the remotest part of the earth.&rdquo;	44
NASB	Acts	1	9	And after He had said these things, He was lifted up while they were looking on, and a cloud received Him out of their sight.	44
NASB	Acts	10	1	Now there was a man at Caesarea named Cornelius, a centurion of what was called the Italian cohort,	44
NASB	Acts	10	10	But he became hungry and was desiring to eat; but while they were making preparations, he fell into a trance;	44
NASB	Acts	10	11	And he saw the sky opened up, and an object like a great sheet coming down, lowered by four corners to the ground,	44
NASB	Acts	10	12	And there were in it all kinds of four-footed animals and crawling creatures of the earth and birds of the air.	44
NASB	Acts	10	13	A voice came to him, &ldquo;Get up, Peter, kill and eat!&rdquo;	44
NASB	Acts	10	14	But Peter said, &ldquo;By no means, Lord, for I have never eaten anything unholy and unclean.&rdquo;	44
NASB	Acts	10	15	Again a voice came to him a second time, &ldquo;What God has cleansed, no longer consider unholy.&rdquo;	44
NASB	Acts	10	16	This happened three times, and immediately the object was taken up into the sky.	44
NASB	Acts	10	17	Now while Peter was greatly perplexed in mind as to what the vision which he had seen might be, behold, the men who had been sent by Cornelius, having asked directions for Simon&rsquo;s house, appeared at the gate;	44
NASB	Acts	10	18	And calling out, they were asking whether Simon, who was also called Peter, was staying there.	44
NASB	Acts	10	19	While Peter was reflecting on the vision, the Spirit said to him, &ldquo;Behold, three men are looking for you.	44
NASB	Acts	10	2	A devout man and one who feared God with all his household, and gave many alms to the Jewish people and prayed to God continually.	44
NASB	Acts	10	20	&ldquo;But get up, go downstairs and accompany them without misgivings, for I have sent them Myself.&rdquo;	44
NASB	Acts	10	21	Peter went down to the men and said, &ldquo;Behold, I am the one you are looking for; what is the reason for which you have come?&rdquo;	44
NASB	Acts	10	22	They said, &ldquo;Cornelius, a centurion, a righteous and God-fearing man well spoken of by the entire nation of the Jews, was divinely directed by a holy angel to send for you to come to his house and hear a message from you.&rdquo;	44
NASB	Acts	10	23	So he invited them in and gave them lodging. And on the next day he got up and went away with them, and some of the brethren from Joppa accompanied him.	44
NASB	Acts	10	24	On the following day he entered Caesarea. Now Cornelius was waiting for them and had called together his relatives and close friends.	44
NASB	Acts	10	25	When Peter entered, Cornelius met him, and fell at his feet and worshiped him.	44
NASB	Acts	10	26	But Peter raised him up, saying, &ldquo;Stand up; I too am just a man.&rdquo;	44
NASB	Acts	10	27	As he talked with him, he entered and found many people assembled.	44
NASB	Acts	10	28	And he said to them, &ldquo;You yourselves know how unlawful it is for a man who is a Jew to associate with a foreigner or to visit him; and yet God has shown me that I should not call any man unholy or unclean.	44
NASB	Acts	10	29	&ldquo;That is why I came without even raising any objection when I was sent for. So I ask for what reason you have sent for me.&rdquo;	44
NASB	Acts	10	3	About the ninth hour of the day he clearly saw in a vision an angel of God who had just come in and said to him, &ldquo;Cornelius!&rdquo;	44
NASB	Acts	10	30	Cornelius said, &ldquo;Four days ago to this hour, I was praying in my house during the ninth hour; and behold, a man stood before me in shining garments,	44
NASB	Acts	10	31	And he said, &lsquo;Cornelius, your prayer has been heard and your alms have been remembered before God.	44
NASB	Acts	10	32	&lsquo;Therefore send to Joppa and invite Simon, who is also called Peter, to come to you; he is staying at the house of Simon the tanner by the sea.&rsquo;	44
NASB	Acts	10	33	&ldquo;So I sent for you immediately, and you have been kind enough to come. Now then, we are all here present before God to hear all that you have been commanded by the Lord.&rdquo;	44
NASB	Acts	10	34	Opening his mouth, Peter said: &ldquo;I most certainly understand now that God is not one to show partiality,	44
NASB	Acts	10	35	But in every nation the man who fears Him and does what is right is welcome to Him.	44
NASB	Acts	10	36	&ldquo;The word which He sent to the sons of Israel, preaching peace through Jesus Christ (He is Lord of all)&mdash;	44
NASB	Acts	10	37	You yourselves know the thing which took place throughout all Judea, starting from Galilee, after the baptism which John proclaimed.	44
NASB	Acts	10	38	&ldquo;You know of Jesus of Nazareth, how God anointed Him with the Holy Spirit and with power, and how He went about doing good and healing all who were oppressed by the devil, for God was with Him.	44
NASB	Acts	10	39	&ldquo;We are witnesses of all the things He did both in the land of the Jews and in Jerusalem. They also put Him to death by hanging Him on a cross.	44
NASB	Acts	10	4	And fixing his gaze on him and being much alarmed, he said, &ldquo;What is it, Lord?&rdquo; And he said to him, &ldquo;Your prayers and alms have ascended as a memorial before God.	44
NASB	Acts	10	40	&ldquo;God raised Him up on the third day and granted that He become visible,	44
NASB	Acts	10	41	Not to all the people, but to witnesses who were chosen beforehand by God, that is, to us who ate and drank with Him after He arose from the dead.	44
NASB	Acts	10	42	&ldquo;And He ordered us to preach to the people, and solemnly to testify that this is the One who has been appointed by God as Judge of the living and the dead.	44
NASB	Acts	10	43	&ldquo;Of Him all the prophets bear witness that through His name everyone who believes in Him receives forgiveness of sins.&rdquo;	44
NASB	Acts	10	44	While Peter was still speaking these words, the Holy Spirit fell upon all those who were listening to the message.	44
NASB	Acts	10	45	All the circumcised believers who came with Peter were amazed, because the gift of the Holy Spirit had been poured out on the Gentiles also.	44
NASB	Acts	10	46	For they were hearing them speaking with tongues and exalting God. Then Peter answered,	44
NASB	Acts	10	47	&ldquo;Surely no one can refuse the water for these to be baptized who have received the Holy Spirit just as we did, can he?&rdquo;	44
NASB	Acts	10	48	And he ordered them to be baptized in the name of Jesus Christ. Then they asked him to stay on for a few days.	44
NASB	Acts	10	5	&ldquo;Now dispatch some men to Joppa and send for a man named Simon, who is also called Peter;	44
NASB	Acts	10	6	He is staying with a tanner named Simon, whose house is by the sea.&rdquo;	44
NASB	Acts	10	7	When the angel who was speaking to him had left, he summoned two of his servants and a devout soldier of those who were his personal attendants,	44
NASB	Acts	10	8	And after he had explained everything to them, he sent them to Joppa.	44
NASB	Acts	10	9	On the next day, as they were on their way and approaching the city, Peter went up on the housetop about the sixth hour to pray.	44
NASB	Acts	11	1	Now the apostles and the brethren who were throughout Judea heard that the Gentiles also had received the word of God.	44
NASB	Acts	11	10	&ldquo;This happened three times, and everything was drawn back up into the sky.	44
NASB	Acts	11	11	&ldquo;And behold, at that moment three men appeared at the house in which we were staying, having been sent to me from Caesarea.	44
NASB	Acts	11	12	&ldquo;The Spirit told me to go with them without misgivings. These six brethren also went with me and we entered the man&rsquo;s house.	44
NASB	Acts	11	13	&ldquo;And he reported to us how he had seen the angel standing in his house, and saying, &lsquo;Send to Joppa and have Simon, who is also called Peter, brought here;	44
NASB	Acts	11	14	And he will speak words to you by which you will be saved, you and all your household.&rsquo;	44
NASB	Acts	11	15	&ldquo;And as I began to speak, the Holy Spirit fell upon them just as He did upon us at the beginning.	44
NASB	Acts	11	16	&ldquo;And I remembered the word of the Lord, how He used to say, &lsquo;John baptized with water, but you will be baptized with the Holy Spirit.&rsquo;	44
NASB	Acts	11	17	&ldquo;Therefore if God gave to them the same gift as He gave to us also after believing in the Lord Jesus Christ, who was I that I could stand in God&rsquo;s way?&rdquo;	44
NASB	Acts	11	18	When they heard this, they quieted down and glorified God, saying, &ldquo;Well then, God has granted to the Gentiles also the repentance that leads to life.&rdquo;	44
NASB	Acts	11	19	So then those who were scattered because of the persecution that occurred in connection with Stephen made their way to Phoenicia and Cyprus and Antioch, speaking the word to no one except to Jews alone.	44
NASB	Acts	11	2	And when Peter came up to Jerusalem, those who were circumcised took issue with him,	44
NASB	Acts	11	20	But there were some of them, men of Cyprus and Cyrene, who came to Antioch and began speaking to the Greeks also, preaching the Lord Jesus.	44
NASB	Acts	11	21	And the hand of the Lord was with them, and a large number who believed turned to the Lord.	44
NASB	Acts	11	22	The news about them reached the ears of the church at Jerusalem, and they sent Barnabas off to Antioch.	44
NASB	Acts	11	23	Then when he arrived and witnessed the grace of God, he rejoiced and began to encourage them all with resolute heart to remain true to the Lord;	44
NASB	Acts	11	24	For he was a good man, and full of the Holy Spirit and of faith. And considerable numbers were brought to the Lord.	44
NASB	Acts	11	25	And he left for Tarsus to look for Saul;	44
NASB	Acts	11	26	And when he had found him, he brought him to Antioch. And for an entire year they met with the church and taught considerable numbers; and the disciples were first called Christians in Antioch.	44
NASB	Acts	11	27	Now at this time some prophets came down from Jerusalem to Antioch.	44
NASB	Acts	11	28	One of them named Agabus stood up and began to indicate by the Spirit that there would certainly be a great famine all over the world. And this took place in the reign of Claudius.	44
NASB	Acts	11	29	And in the proportion that any of the disciples had means, each of them determined to send a contribution for the relief of the brethren living in Judea.	44
NASB	Acts	11	3	Saying, &ldquo;You went to uncircumcised men and ate with them.&rdquo;	44
NASB	Acts	11	30	And this they did, sending it in charge of Barnabas and Saul to the elders.	44
NASB	Acts	11	4	But Peter began speaking and proceeded to explain to them in orderly sequence, saying,	44
NASB	Acts	11	5	&ldquo;I was in the city of Joppa praying; and in a trance I saw a vision, an object coming down like a great sheet lowered by four corners from the sky; and it came right down to me,	44
NASB	Acts	11	6	And when I had fixed my gaze on it and was observing it I saw the four-footed animals of the earth and the wild beasts and the crawling creatures and the birds of the air.	44
NASB	Acts	11	7	&ldquo;I also heard a voice saying to me, &lsquo;Get up, Peter; kill and eat.&rsquo;	44
NASB	Acts	11	8	&ldquo;But I said, &lsquo;By no means, Lord, for nothing unholy or unclean has ever entered my mouth.&rsquo;	44
NASB	Acts	11	9	&ldquo;But a voice from heaven answered a second time, &lsquo;What God has cleansed, no longer consider unholy.&rsquo;	44
NASB	Acts	12	1	Now about that time Herod the king laid hands on some who belonged to the church in order to mistreat them.	44
NASB	Acts	12	10	When they had passed the first and second guard, they came to the iron gate that leads into the city, which opened for them by itself; and they went out and went along one street, and immediately the angel departed from him.	44
NASB	Acts	12	11	When Peter came to himself, he said, &ldquo;Now I know for sure that the Lord has sent forth His angel and rescued me from the hand of Herod and from all that the Jewish people were expecting.&rdquo;	44
NASB	Acts	12	12	And when he realized this, he went to the house of Mary, the mother of John who was also called Mark, where many were gathered together and were praying.	44
NASB	Acts	12	13	When he knocked at the door of the gate, a servant-girl named Rhoda came to answer.	44
NASB	Acts	12	14	When she recognized Peter&rsquo;s voice, because of her joy she did not open the gate, but ran in and announced that Peter was standing in front of the gate.	44
